Area (km²),Centroid Latitude (WGS84),Centroid Longitude (WGS84),Vegetation_1,Vegetation_2
123,28.425897981067592,115.1998932002433,刺芒野古草草丛,亚热带、热带草丛
123,25.21677222008333,111.8408475076159,芒草、野古草、金茅草丛,亚热带、热带草丛
123,19.529844569364975,109.01245193552067,扭黄茅、孔颖草、香茅草丛,亚热带、热带草丛
123,39.96255588049531,75.32540168890533,镰芒针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
123,37.856555722831665,100.18111006632508,矮嵩草草甸,嵩草、杂类草高寒草甸
123,30.244446483525035,94.57849356434532,雪层杜鹃、髯花杜鹃灌丛和小嵩草草甸,
123,50.51004829940688,123.73085082333486,小糠草、野大麦草甸,禾草、薹草及杂类草沼泽化草甸
123,38.00163902424074,108.3865639292091,沙米、虫实、猪毛菜沙地先锋植物群落,温带丛生禾草草原
123,26.15926290038304,115.78951989755404,铁芒萁草丛,亚热带、热带草丛
123,34.318451512141316,98.16170442585351,小嵩草草甸,嵩草、杂类草高寒草甸
123,46.44491331983996,130.8580423962109,尖薹草、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
123,23.937745050213262,99.96419624006653,刺芒野古草草丛,亚热带、热带草丛
123,41.157867696759524,109.68831296421209,戈壁针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
123,45.979863229425575,121.84814235700416,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
123,43.3227832891699,81.97798893040977,紫花鸢尾、准噶尔薹草、草原糙苏、细叶早熟禾、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
123,32.67877754040532,109.72015111693783,芒草、龙须草草丛,亚热带、热带草丛
123,26.03608330944012,100.71407686773095,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
123,48.628301466211745,119.18980819858803,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
123,26.947194127924888,103.0200503454951,羊茅、野草青、杂类草草甸,禾草、杂类草草甸
122,35.77052526613861,110.2340208581469,白羊草草丛,温带草丛
122,45.60991869810043,118.05602618584192,四川嵩草草甸,嵩草、杂类草高寒草甸
122,41.07076013744756,81.65851521165112,疏叶骆驼刺草甸,禾草、杂类草盐生草甸
122,41.18524371718734,115.69751954803355,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
122,38.38936785707965,75.82988289427236,紫花针茅草原,禾草、薹草高寒草原
122,43.73178094970233,83.15290718047044,拂子茅高禾草草甸,禾草、杂类草草甸
122,43.77108849874515,85.07522855958946,线叶嵩草草甸,嵩草、杂类草高寒草甸
122,46.00918317581142,82.54141575297896,羊茅草原,温带丛生禾草草原
122,36.19962283364,105.68281660049128,小白花地榆、金莲花、禾草草甸,禾草、杂类草草甸
122,40.78107401296593,77.52253581500945,紫花针茅草原,禾草、薹草高寒草原
122,23.900836906619553,111.22407623931184,芒草、野古草、金茅草丛,亚热带、热带草丛
122,40.78585882094088,119.66315571612921,白羊草草丛,温带草丛
122,37.03490158836284,98.89989619103169,芨芨草、短花针茅草原,温带丛生禾草草原
122,27.252878411934024,101.98823295957979,羊茅、野草青、杂类草草甸,禾草、杂类草草甸
122,45.25956619258971,119.43929957256668,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
122,43.583645063961505,92.89740707101389,沙生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
122,46.124357235384835,84.21274753537325,短花针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
122,31.236809149302076,108.2046214851458,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
122,30.335692821097687,99.32029423621915,淡黄香青、长叶火绒草、黄总花草草甸,嵩草、杂类草高寒草甸
122,37.05201896960012,80.85758390102889,芦苇草甸,禾草、杂类草盐生草甸
122,27.636387805177737,101.39820185426578,羊茅、野草青、杂类草草甸,禾草、杂类草草甸
122,22.506833121676213,110.65351842858274,芒草、野古草、金茅草丛,亚热带、热带草丛
122,32.386226684683095,82.6739015462431,紫花针茅、青藏薹草草原,禾草、薹草高寒草原
122,40.14174388613959,107.57441032156143,沙蒿、禾草草原,温带丛生禾草草原
122,45.16328898212768,120.27792111138551,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
122,33.63923077102777,99.61602093889255,小嵩草草甸,嵩草、杂类草高寒草甸
122,39.45469801283348,78.01601425143251,花花柴草甸,禾草、杂类草盐生草甸
121,25.965375260471035,106.27943846345609,芒草、野古草、金茅草丛,亚热带、热带草丛
121,33.265742294418224,110.735266565009,龙须草草丛,亚热带、热带草丛
121,33.16987230222386,103.6445097038909,四川嵩草草甸,嵩草、杂类草高寒草甸
121,37.156103500387644,111.38482933154505,白羊草草丛,温带草丛
121,40.9553924006661,120.8940186741495,白羊草草丛,温带草丛
121,29.488241068151517,115.07789915115241,芒草、野古草、金茅草丛,亚热带、热带草丛
121,23.729609339767933,112.64124837639366,蜈蚣草、纤毛鸭嘴草草丛,亚热带、热带草丛
121,48.549182815680695,123.67736158672619,小糠草、野大麦草甸,禾草、薹草及杂类草沼泽化草甸
121,39.56417526067436,96.36311112697474,小嵩草草甸,嵩草、杂类草高寒草甸
121,38.718806468609394,110.29325568376012,长芒草草原,温带丛生禾草草原
121,29.01035806131134,100.08508702739631,小嵩草草甸,嵩草、杂类草高寒草甸
121,49.98476683660615,121.16451678747727,含柴桦、沼柳的,禾草、杂类草草甸
121,24.727286316175622,114.92733171539233,刺芒野古草草丛,亚热带、热带草丛
121,38.81009485615217,99.23620693706098,小嵩草草甸,嵩草、杂类草高寒草甸
121,37.34444181313373,85.87808260575773,紫花针茅、垫状驼绒藜草原,禾草、薹草高寒草原
121,40.856355616178796,82.8881427895362,疏叶骆驼刺草甸,禾草、杂类草盐生草甸
121,41.128353963439665,119.29126383784246,白羊草草丛,温带草丛
121,28.75763293562399,85.31205391316065,藏籽蒿、针茅草原,禾草、薹草高寒草原
121,34.11802075514248,102.78961627418774,垂穗披碱草、垂穗鹅观草草甸,嵩草、杂类草高寒草甸
121,31.945455964765657,95.65406408621001,小嵩草草甸,嵩草、杂类草高寒草甸
121,41.730449984336815,116.38772550433275,薹草、杂类草草甸,禾草、杂类草草甸
121,52.72806190041311,120.47627386292825,小叶章、薹草草甸,禾草、薹草及杂类草沼泽化草甸
121,43.987665247924774,82.79048549575678,鸭茅草甸,禾草、杂类草草甸
121,28.838592405683375,99.40913032655477,小嵩草草甸,嵩草、杂类草高寒草甸
121,28.67999472333779,86.6142000101285,藏籽蒿、针茅草原,禾草、薹草高寒草原
121,44.040158887712366,81.84771576282941,羊茅草原,温带丛生禾草草原
121,43.28827823007338,84.05943233113243,鸭茅草甸,禾草、杂类草草甸
121,25.22204139990839,100.3753589447457,穗序野古草草丛,亚热带、热带草丛
121,25.65495039418285,103.70373598955226,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
121,42.11737707710593,81.20267142936514,草原薹草、杂类草草原,温带禾草、杂类草草甸草原
121,45.225004586444406,81.57720555707543,紫花鸢尾、准噶尔薹草、草原糙苏、细叶早熟禾、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
121,30.842423480984575,108.8134687801822,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
121,45.56688973763328,122.37414720375835,羊草、杂类草草原,温带禾草、杂类草草甸草原
120,25.195751811869652,104.57137556451487,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
120,24.414236474480102,110.81955813614091,芒草、野古草、金茅草丛,亚热带、热带草丛
120,46.28147385166094,124.42173483831827,小白花地榆、金莲花、禾草草甸,禾草、杂类草草甸
120,38.20692602840807,103.48676244537761,芨芨草草甸,禾草、杂类草盐生草甸
120,44.4620677999594,120.12096535521341,羊草、丛生禾草草原,温带丛生禾草草原
120,44.269443345734736,116.67889304971428,芨芨草草甸,禾草、杂类草盐生草甸
120,31.568237707604904,87.5591244398949,小嵩草草甸,嵩草、杂类草高寒草甸
120,26.75053950521615,108.78912287681563,芒草、野古草、金茅草丛,亚热带、热带草丛
120,24.542664963487077,104.55736950286314,金茅、野古草、青香茅草丛,亚热带、热带草丛
120,37.19569730405082,110.59053694330028,荆条、酸枣、白羊草灌草丛,温带草丛
120,43.343685915547844,81.72642608433308,薹草、杂类草草甸,禾草、杂类草草甸
120,36.35332988025714,104.10495501787045,长芒草草原,温带丛生禾草草原
120,33.27530753955225,109.54962783535505,大披针薹、杂类草草甸,禾草、杂类草草甸
120,37.403423964340625,76.70426458525303,昆仑针茅、粉花蒿草原,温带丛生矮禾草、矮半灌木荒漠草原
120,39.22075162054692,106.48800323007845,短花针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
120,41.779781486697814,79.77349802443422,阿拉套羊茅、草原薹草草原,温带禾草、杂类草草甸草原
120,42.653384838224085,80.42601776532062,细叶早熟禾、针茅草原,温带禾草、杂类草草甸草原
120,35.06684338451296,102.62121289844325,小嵩草草甸,嵩草、杂类草高寒草甸
120,25.60292259232907,99.28201896492891,穗序野古草草丛,亚热带、热带草丛
120,33.878551475213285,91.18906107989244,青藏薹草草原,禾草、薹草高寒草原
120,27.68943130259559,101.80491229850888,羊茅、野草青、杂类草草甸,禾草、杂类草草甸
120,42.21910349665888,121.28675676913039,百里香、丛生禾草草原,温带丛生禾草草原
120,48.087880466441014,86.82755121572856,针茅、矮半灌木草原,温带丛生矮禾草、矮半灌木荒漠草原
120,42.72782490140761,88.82301859547314,花花柴草甸,禾草、杂类草盐生草甸
120,37.64613270044444,113.58098550046701,荆条、酸枣、白羊草灌草丛,温带草丛
120,32.44292349747602,110.49658455916769,芒草、野古草、金茅草丛,亚热带、热带草丛
120,44.46672733564105,84.12486416014369,芦苇草甸,禾草、杂类草盐生草甸
120,47.01438976914242,124.19987725130777,羊草、碱茅草甸,禾草、杂类草盐生草甸
120,31.466840995606347,87.7740653193307,小嵩草草甸,嵩草、杂类草高寒草甸
120,43.543513522983375,90.78168397782822,早熟禾草甸,禾草、杂类草草甸
120,40.46946863322834,114.19616277597956,百里香、丛生禾草草原,温带丛生禾草草原
120,47.191899231983605,89.5598374577415,沟叶羊茅、日萌薹草、杂类草草原,温带禾草、杂类草草甸草原
120,37.546760919093416,75.77323756083851,假羊茅草原,禾草、薹草高寒草原
120,46.28064870201029,131.91501411357194,含柴桦的,禾草、薹草及杂类草沼泽化草甸
119,44.07840977864812,124.07271933001235,羊草、碱茅草甸,禾草、杂类草盐生草甸
119,26.393556103449715,115.39565859252632,刺芒野古草草丛,亚热带、热带草丛
119,25.728151311504906,101.73293899048754,刺芒野古草草丛,亚热带、热带草丛
119,42.125990506633954,119.81602068122206,羊草、杂类草草原,温带禾草、杂类草草甸草原
119,44.16456415258217,124.10149078309956,羊草、杂类草草原,温带禾草、杂类草草甸草原
119,40.366662224605925,99.70278287032015,芨芨草草甸,禾草、杂类草盐生草甸
119,44.743905163370925,117.80639464205255,茭蒿、禾草草原,温带丛生禾草草原
119,48.40633832527668,119.55709582208199,大针茅草原,温带丛生禾草草原
119,35.890564157933646,91.08977725278915,小嵩草草甸,嵩草、杂类草高寒草甸
119,33.33133323761858,97.08124497509016,线叶嵩草草甸,嵩草、杂类草高寒草甸
119,23.108214343289085,107.5134868638059,芒草、野古草、金茅草丛,亚热带、热带草丛
119,44.64644922180455,115.00308463351185,芨芨草草甸,禾草、杂类草盐生草甸
119,32.828999000015095,96.18824495565785,小嵩草、圆穗蓼草甸,嵩草、杂类草高寒草甸
119,32.4532003387732,95.52879379528653,线叶嵩草草甸,嵩草、杂类草高寒草甸
119,24.868214215678286,100.29872252726825,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
119,25.053974243219354,103.32248063668257,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
119,38.99395798659466,110.33833649468372,百里香、丛生禾草草原,温带丛生禾草草原
119,35.61248320668104,112.00345277835845,白羊草草丛,温带草丛
119,44.75439885658339,111.8914150312838,沙生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
119,43.6150875749673,89.86701001382598,细叶早熟禾、针茅草原,温带禾草、杂类草草甸草原
119,39.077298108962474,74.14742521252411,短花针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
119,46.38902029881581,90.91251914279437,针茅草原,温带丛生禾草草原
119,37.68222950443627,113.40284221999751,荆条、酸枣、白羊草灌草丛,温带草丛
119,38.3454960155922,102.86144612194965,拂子茅高禾草草甸,禾草、杂类草草甸
119,38.63716595802844,108.07839729292364,沙米、虫实、猪毛菜沙地先锋植物群落,温带丛生禾草草原
119,38.481946004992224,107.19747111471747,川青锦鸡儿、矮禾草草原,温带丛生矮禾草、矮半灌木荒漠草原
119,38.51816109470066,102.58631196731113,芨芨草草甸,禾草、杂类草盐生草甸
119,51.350765080687374,120.40453772909586,地榆、裂叶蒿、日萌薹草、禾草草甸,禾草、杂类草草甸
119,37.59995835696343,107.4036473491634,沙蒿、禾草草原,温带丛生禾草草原
119,44.01348925342089,121.53194768352215,尖薹草、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
119,37.983419029153154,86.83422360956165,沙生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
119,42.250646605066336,117.64643103304904,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
119,36.638861495514696,104.10294224137208,米蒿、矮禾草草原,温带丛生矮禾草、矮半灌木荒漠草原
119,28.016802551583744,92.48480242581799,香柏、高山柏、滇藏方枝柏灌丛和小嵩草、圆穗蓼草甸,
119,36.464783632953534,105.65348372456793,长芒草草原,温带丛生禾草草原
118,41.81936831899744,120.49384202070749,百里香、丛生禾草草原,温带丛生禾草草原
118,28.032061259347877,117.2182933649872,刺芒野古草草丛,亚热带、热带草丛
118,39.96041060787413,119.43297452805857,黄背草草丛,温带草丛
118,33.636865878754136,80.16834299520302,紫花针茅、青藏薹草草原,禾草、薹草高寒草原
118,43.28434175561851,113.86165273537108,冷蒿草原,温带丛生禾草草原
118,38.8405671342082,94.6509747265069,赖草草甸,禾草、杂类草盐生草甸
118,41.53137868444248,83.00484865803938,花花柴草甸,禾草、杂类草盐生草甸
118,39.18698798377336,108.40614204384563,沙米、虫实、猪毛菜沙地先锋植物群落,温带丛生禾草草原
118,33.413373523391435,92.45003869329088,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
118,28.92859622718756,115.61233434354627,刺芒野古草草丛,亚热带、热带草丛
118,43.149611552416836,118.36189916088199,白莲蒿、禾草草原,温带丛生禾草草原
118,46.83311615582874,129.85829540389472,小白花地榆、金莲花、禾草草甸,禾草、杂类草草甸
118,48.10590841067925,123.78160067524878,贝加尔针茅、杂类草草原,温带禾草、杂类草草甸草原
118,37.71046695887845,76.00347975566369,针茅、矮半灌木草原,温带丛生矮禾草、矮半灌木荒漠草原
118,23.264693925366934,103.60000069823977,刺芒野古草草丛,亚热带、热带草丛
118,39.78921944583592,107.30413087399589,川青锦鸡儿、矮禾草草原,温带丛生矮禾草、矮半灌木荒漠草原
118,37.29645292203073,118.82905593181053,碱蓬草甸,禾草、杂类草盐生草甸
118,37.29401569218449,113.02422064023907,白羊草草丛,温带草丛
118,39.89854574053711,78.01351537550639,小獐茅草甸,禾草、杂类草盐生草甸
118,37.66507835570159,100.6635237918161,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
118,31.006162616385154,81.05765394718571,藏籽蒿、针茅草原,禾草、薹草高寒草原
118,32.10793471688694,113.78029175378971,芒草、野古草、金茅草丛,亚热带、热带草丛
118,36.59258549541071,112.51381740295906,荆条、酸枣、白羊草灌草丛,温带草丛
118,32.138165654163544,108.89776712321313,芒草、龙须草草丛,亚热带、热带草丛
118,42.59792132257827,112.09413039991784,羊草、杂类草草原,温带禾草、杂类草草甸草原
118,38.84852001945455,109.76004830744098,沙蒿、禾草草原,温带丛生禾草草原
118,33.176028635909546,92.65574906177171,小嵩草草甸,嵩草、杂类草高寒草甸
118,40.951584423670845,87.7123579092207,芦苇草甸,禾草、杂类草盐生草甸
118,35.873471315615504,106.33179269606605,地榆、裂叶蒿、日萌薹草、禾草草甸,禾草、杂类草草甸
118,36.58967811062033,107.76113187662766,茭蒿、禾草草原,温带丛生禾草草原
118,37.93998925644016,105.36826766669043,川青锦鸡儿、矮禾草草原,温带丛生矮禾草、矮半灌木荒漠草原
118,22.05052693702128,100.039062180832,白茅、密序野古草草丛,亚热带、热带草丛
118,42.93108407449987,84.26427065662793,银穗羊茅草原,禾草、薹草高寒草原
118,40.553904329321796,95.1683993503505,苦豆子、大花野麻、胀果甘草、骆驼刺、花花柴草甸,禾草、杂类草盐生草甸
118,19.758274940896847,109.5455108345019,扭黄茅、孔颖草、香茅草丛,亚热带、热带草丛
118,28.651640721860065,85.34507310501375,小嵩草、圆穗蓼草甸,嵩草、杂类草高寒草甸
118,29.68189653647227,93.4248165313859,香柏、高山柏、滇藏方枝柏灌丛和小嵩草、圆穗蓼草甸,
117,23.893608145455893,103.42477119859875,白茅、密序野古草草丛,亚热带、热带草丛
117,44.354519855657635,125.0032383034543,芦苇、拂子茅草甸,禾草、薹草及杂类草沼泽化草甸
117,34.20758035905413,106.83761542875817,荆条、酸枣、黄背草灌草丛,温带草丛
117,38.543508006428475,108.04511725538573,尖薹草、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
117,42.55765493840321,115.12419576236414,沙蒿、禾草草原,温带丛生禾草草原
117,27.35491510885918,116.88928537240929,刺芒野古草草丛,亚热带、热带草丛
117,27.437474563605836,115.16340566141459,刺芒野古草草丛,亚热带、热带草丛
117,24.546549658198096,102.01772661762047,扭黄茅、孔颖草、香茅草丛,亚热带、热带草丛
117,29.215944466036508,93.92466957822266,香柏、高山柏、滇藏方枝柏灌丛和小嵩草、圆穗蓼草甸,
117,42.903284620157194,114.07347200199628,冷蒿、丛生小禾草草原,温带丛生禾草草原
117,35.112468570404324,96.91336913666764,小嵩草、紫花针茅草甸,嵩草、杂类草高寒草甸
117,32.379526326034764,99.34641061939918,圆穗蓼、珠芽蓼草甸,嵩草、杂类草高寒草甸
117,44.59622564023114,119.92686672223954,羊草、丛生禾草草原,温带丛生禾草草原
117,38.47705558488313,111.07335211723391,长芒草草原和茭蒿、禾草草原,
117,42.29001536694721,83.66227324720217,窄果嵩草草甸,嵩草、杂类草高寒草甸
117,40.57307030119398,95.601778032339,苦豆子、大花野麻、胀果甘草、骆驼刺、花花柴草甸,禾草、杂类草盐生草甸
117,42.75703706208694,122.90756117354009,羊草、杂类草草原,温带禾草、杂类草草甸草原
117,42.41337482759706,121.4843979743163,贝加尔针茅、杂类草草原,温带禾草、杂类草草甸草原
117,45.397859308756345,119.71112618251817,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
117,43.551109127351566,90.546266095896,无芒雀麦草甸,禾草、杂类草草甸
117,40.13463254593454,109.73812586657807,沙米、虫实、猪毛菜沙地先锋植物群落,温带丛生禾草草原
117,43.82172208591045,87.79967267438123,博乐塔绢蒿、羊茅草原,温带丛生矮禾草、矮半灌木荒漠草原
117,43.9564557320353,128.64891867031812,含柴桦的,禾草、薹草及杂类草沼泽化草甸
117,44.12177936788544,114.14866656121356,芨芨草草甸,禾草、杂类草盐生草甸
117,42.92105318610008,117.31786072228286,羊草、杂类草草原,温带禾草、杂类草草甸草原
117,44.19680366735505,117.14135320063507,大针茅草原,温带丛生禾草草原
117,44.240118271095845,119.01955289667694,白莲蒿、禾草草原,温带丛生禾草草原
117,42.05428598542133,109.08112691415894,石生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
117,26.240954337648603,101.49218933869143,刺芒野古草草丛,亚热带、热带草丛
117,26.384967758482397,101.51279332961902,刺芒野古草草丛,亚热带、热带草丛
117,41.87936373642512,85.23413117143421,疏叶骆驼刺草甸,禾草、杂类草盐生草甸
116,30.12339602187718,101.54360840083967,四川嵩草草甸,嵩草、杂类草高寒草甸
116,45.25634942708889,81.57916761610463,线叶嵩草草甸,嵩草、杂类草高寒草甸
116,39.4456791006246,107.5464586869355,沙蒿、禾草草原,温带丛生禾草草原
116,23.26001912354586,102.23927768849552,刺芒野古草草丛,亚热带、热带草丛
116,33.542503017499115,110.11723552302693,荆条、酸枣、黄背草灌草丛,温带草丛
116,23.559937561275355,107.11411225116765,芒草、野古草、金茅草丛,亚热带、热带草丛
116,52.01430289584645,126.32734401938373,小白花地榆、金莲花、禾草草甸,禾草、杂类草草甸
116,42.2730121885361,112.46307997086387,芨芨草草甸,禾草、杂类草盐生草甸
116,29.82435757441376,110.18402652309373,芒草、野古草、金茅草丛,亚热带、热带草丛
116,30.383505414561988,90.07337649163999,藏北嵩草草甸,嵩草、杂类草高寒草甸
116,30.662487790716835,100.84671675174471,四川嵩草草甸,嵩草、杂类草高寒草甸
116,30.761911782058718,96.21455390134271,小嵩草草甸,嵩草、杂类草高寒草甸
116,30.89139885160337,94.87161915884302,小嵩草、圆穗蓼草甸,嵩草、杂类草高寒草甸
116,36.314548914567396,107.56943008452599,白羊草、杂类草草原,温带禾草、杂类草草甸草原
116,27.53323962629298,101.7620432316628,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
116,43.860382928658574,118.12155791515357,大针茅草原,温带丛生禾草草原
116,42.52950630934241,114.37621675788178,西北针茅草原,温带丛生禾草草原
116,24.222619757325653,97.90702338727644,白茅、密序野古草草丛,亚热带、热带草丛
116,25.92524544850541,108.3752950069273,芒草、野古草、金茅草丛,亚热带、热带草丛
116,31.078370373673458,93.07354950000585,藏北嵩草草甸,嵩草、杂类草高寒草甸
116,35.86301249162064,82.3375622712535,青藏薹草、紫花针茅草原,禾草、薹草高寒草原
116,42.55872106108639,121.38951344956223,长芒草草原,温带丛生禾草草原
116,28.849899434053693,107.92105464268134,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
116,41.91727428405129,119.85794032324183,长芒草草原,温带丛生禾草草原
116,34.674337235894434,107.67486324103116,荆条、酸枣、黄背草灌草丛,温带草丛
116,41.17737441880229,84.12504215856652,胀果甘草草甸,禾草、杂类草盐生草甸
116,41.1424189855019,83.773703768564,芦苇草甸,禾草、杂类草盐生草甸
116,41.238439206735144,118.04609529700049,薹草、杂类草草甸,禾草、杂类草草甸
116,33.53727871071441,98.7958493515107,线叶嵩草草甸,嵩草、杂类草高寒草甸
116,32.79352349612481,88.70756467814061,青藏薹草草原,禾草、薹草高寒草原
116,23.48091624223657,102.74460840573558,刺芒野古草草丛,亚热带、热带草丛
115,44.165435433721505,124.46776625133965,羊草、杂类草草原,温带禾草、杂类草草甸草原
115,33.55856819470962,110.02238266597857,芒草、龙须草草丛,亚热带、热带草丛
115,33.843618725505905,102.11581881381268,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
115,40.80609869361498,111.99742055325859,白莲蒿、禾草草原,温带丛生禾草草原
115,49.54998914565558,116.93753738768967,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
115,32.478189540465664,83.04421019108806,紫花针茅草原,禾草、薹草高寒草原
115,41.248553466206694,124.3404913380521,野古草、大油芒、杂类草草甸,禾草、杂类草草甸
115,33.851618243575864,104.93566139482884,无芒雀麦草甸,禾草、杂类草草甸
115,40.54533532842746,120.50111821395622,白羊草草丛,温带草丛
115,37.46488308264617,87.31779621072016,沙生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
115,22.16155310647546,107.25561887092313,芒草、野古草、金茅草丛,亚热带、热带草丛
115,23.833742917069163,101.84422296144609,刺芒野古草草丛,亚热带、热带草丛
115,37.52720241071371,113.58363556604994,荆条、酸枣、白羊草灌草丛,温带草丛
115,42.418282152401595,109.07569211964189,石生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
115,24.313171112025827,99.46167960320963,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
115,24.96498688906713,99.19842737693449,刺芒野古草草丛,亚热带、热带草丛
115,41.525669447244795,118.63609312381347,沟叶羊茅草原,温带丛生禾草草原
115,40.25191925006637,118.74212693002929,荆条、酸枣、白羊草灌草丛,温带草丛
115,32.067656611794405,83.75857050027628,紫花针茅、青藏薹草草原,禾草、薹草高寒草原
115,28.404942163134063,86.09623860129888,昆仑针茅草原,禾草、薹草高寒草原
115,34.792040558535675,98.38493837403283,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
115,46.30949826532549,125.68543900288545,贝加尔针茅、杂类草草原,温带禾草、杂类草草甸草原
115,37.081748685809394,102.70992259284391,小嵩草草甸,嵩草、杂类草高寒草甸
115,38.7438483463174,74.94177598489779,黑褐薹草草甸,嵩草、杂类草高寒草甸
115,41.94226441027649,119.46091774105194,百里香、丛生禾草草原,温带丛生禾草草原
115,35.83912903874419,101.4491216169873,紫花针茅草原,禾草、薹草高寒草原
115,44.61220859828837,120.07073206928013,羊草、丛生禾草草原,温带丛生禾草草原
115,23.811937008119063,107.17948781370053,芒草、野古草、金茅草丛,亚热带、热带草丛
115,48.24177354855299,86.92693880810197,沟叶羊茅、日萌薹草、杂类草草原,温带禾草、杂类草草甸草原
115,50.184460369761375,121.21684006605629,小糠草、野大麦草甸,禾草、薹草及杂类草沼泽化草甸
115,36.6099989984668,105.81212145373819,茭蒿、禾草草原,温带丛生禾草草原
115,24.142739971549634,107.29824316185781,芒草、野古草、金茅草丛,亚热带、热带草丛
115,37.90159625031008,102.48939102770716,戈壁针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
115,43.77899541296354,82.84119120834053,冰草、沙生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
115,37.014972573064554,76.74902837384872,假羊茅草原,禾草、薹草高寒草原
115,38.97131930703295,115.01557223190133,白羊草草丛,温带草丛
115,44.88637277642436,80.06178420983116,羊茅、蒿类、杂类草草原,温带禾草、杂类草草甸草原
115,50.374032943212434,120.9326457223325,含柴桦、沼柳的,禾草、杂类草草甸
115,42.69470358988868,81.81254994999493,矮嵩草草甸,嵩草、杂类草高寒草甸
115,47.79607974851486,88.87578237023061,黑褐薹草草甸,嵩草、杂类草高寒草甸
115,44.87107759082391,118.22385188477757,大针茅草原,温带丛生禾草草原
115,45.23425383170145,114.89178668030883,大针茅草原,温带丛生禾草草原
115,42.02300647376793,123.68044996271422,野古草、大油芒、杂类草草甸,禾草、杂类草草甸
115,43.180005161748305,116.4760230101184,洽草、冰草、丛生小禾草草原,温带丛生禾草草原
115,30.57597124813817,88.66892134712471,小嵩草草甸,嵩草、杂类草高寒草甸
115,30.775687641572635,84.72119645633914,小嵩草草甸,嵩草、杂类草高寒草甸
115,45.09061547020763,123.98945582506988,羊草、碱茅草甸,禾草、杂类草盐生草甸
115,42.759705026424086,85.0829419392355,细果薹草草甸,嵩草、杂类草高寒草甸
115,40.07462054189932,75.23439155198514,紫花针茅草原,禾草、薹草高寒草原
115,30.72824971678479,94.74281587217516,香柏、高山柏、滇藏方枝柏灌丛和小嵩草、圆穗蓼草甸,
114,34.19113648959618,93.64435085111222,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
114,25.525506367210884,113.75030814783443,芒草、野古草、金茅草丛,亚热带、热带草丛
114,46.94022110596829,125.6908052581242,羊草、杂类草草原,温带禾草、杂类草草甸草原
114,40.35949072157655,114.26346356900828,茭蒿、禾草草原,温带丛生禾草草原
114,32.79646043412478,100.76193635912776,线叶嵩草草甸,嵩草、杂类草高寒草甸
114,26.111520765765146,105.96226748126882,芒草、野古草、金茅草丛,亚热带、热带草丛
114,38.990843717429996,77.19018124003117,花花柴草甸,禾草、杂类草盐生草甸
114,32.579887433145295,89.53452308995935,青藏薹草草原,禾草、薹草高寒草原
114,29.841482311345256,98.47794052383985,小嵩草草甸,嵩草、杂类草高寒草甸
114,39.514706431998015,110.87468284429052,百里香、丛生禾草草原,温带丛生禾草草原
114,23.784361530503748,116.33825935972837,芒草、野古草、金茅草丛,亚热带、热带草丛
114,48.223823479230006,88.40882256658777,高山早熟禾、杂类草草甸,嵩草、杂类草高寒草甸
